date,hour,class,type,p_mean_pred_eur_mwh,Price_EUR_MWh,k_anchor,mu_anchor,Source,TomorrowMean_EUR_MWh,LowQuantileUsed,ValleyHours,ValleyMult
2025-12-25,5,DOM_INV,DOM,84.68434864496747,32.11307089276925,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-25,6,DOM_INV,DOM,84.68434864496747,73.2965119026924,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-25,7,DOM_INV,DOM,84.68434864496747,78.52610495120257,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-25,8,DOM_INV,DOM,84.68434864496747,84.38684459423315,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-25,9,DOM_INV,DOM,84.68434864496747,88.6018582545437,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-25,10,DOM_INV,DOM,84.68434864496747,88.07628107050257,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-25,11,DOM_INV,DOM,84.68434864496747,84.5271493056712,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-25,12,DOM_INV,DOM,84.68434864496747,81.52298334622934,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-25,13,DOM_INV,DOM,84.68434864496747,82.42972369300938,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-25,14,DOM_INV,DOM,84.68434864496747,79.84530704472184,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-25,15,DOM_INV,DOM,84.68434864496747,75.31996755134327,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-25,16,DOM_INV,DOM,84.68434864496747,83.53303195474341,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-25,17,DOM_INV,DOM,84.68434864496747,105.13215593268407,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-25,18,DOM_INV,DOM,84.68434864496747,125.08314991991452,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-25,19,DOM_INV,DOM,84.68434864496747,139.22279848416767,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
2025-12-25,20,DOM_INV,DOM,84.68434864496747,149.14948696704946,1.5813645142154475,88.87893887623386,FORECAST_IMPROVED,140.55,0.1,"[0, 1, 2, 3, 4, 5]",0.45
